schema_version,model,seed,season,week,slot,recommended,recommended_lam,early,hold,hold_alternative,hold_alternative_cost,premium
1,cal-logaffine-pooled,-1,2018,16,FLEX,00-0031544,0.486519446595,False,False,,,0.1
1,cal-logaffine-pooled,-1,2018,16,QB,00-0033869,1.43709678678,False,False,,,0.1
1,cal-logaffine-pooled,-1,2018,16,RB,00-0033045,0.728856398223,False,False,,,0.1
1,cal-logaffine-pooled,-1,2018,17,FLEX,00-0030431,0.59378948207,False,False,,,0.1
1,cal-logaffine-pooled,-1,2018,17,QB,00-0031503,1.37334252264,False,False,,,0.1
1,cal-logaffine-pooled,-1,2018,17,RB,00-0033594,0.533754080166,False,False,,,0.1
1,cal-logaffine-position,-1,2018,1,FLEX,00-0028237,0.444125629494,False,False,,,0.1
1,cal-logaffine-position,-1,2018,1,QB,00-0026498,1.52634444995,False,False,,,0.1
1,cal-logaffine-position,-1,2018,1,RB,00-0033906,0.665479030183,False,False,,,0.1
1,cal-logaffine-position,-1,2018,2,FLEX,00-0032765,0.474208965327,False,False,,,0.1
1,cal-logaffine-position,-1,2018,2,QB,00-0020531,1.83116858504,False,False,,,0.1
1,cal-logaffine-position,-1,2018,2,RB,00-0032144,0.636341051603,False,False,,,0.1
1,cal-logaffine-position,-1,2018,3,FLEX,00-0030506,0.438662982926,False,False,,,0.1
1,cal-logaffine-position,-1,2018,3,QB,00-0033873,1.78565820515,False,False,,,0.1
1,cal-logaffine-position,-1,2018,3,RB,00-0032144,0.69748002008,False,False,,,0.1
1,cal-logaffine-position,-1,2018,4,FLEX,00-0032765,0.523245116007,False,False,,,0.1
1,cal-logaffine-position,-1,2018,4,QB,00-0022942,1.76278712023,False,False,,,0.1
1,cal-logaffine-position,-1,2018,4,RB,00-0033045,0.603366680757,False,False,,,0.1
1,cal-logaffine-position,-1,2018,5,FLEX,00-0027891,0.42262711956,False,False,,,0.1
1,cal-logaffine-position,-1,2018,5,QB,00-0026498,1.53775921721,False,False,,,0.1
1,cal-logaffine-position,-1,2018,5,RB,00-0028087,0.417020872883,False,False,,,0.1
1,cal-logaffine-position,-1,2018,6,FLEX,00-0031381,0.606665911377,False,False,,,0.1
1,cal-logaffine-position,-1,2018,6,QB,00-0026143,1.72193888238,False,False,,,0.1
1,cal-logaffine-position,-1,2018,6,RB,00-0032058,0.446581259403,False,False,,,0.1
1,cal-logaffine-position,-1,2018,7,FLEX,00-0030035,0.422289956084,False,False,,,0.1
1,cal-logaffine-position,-1,2018,7,QB,00-0026143,1.73537146158,False,False,,,0.1
1,cal-logaffine-position,-1,2018,7,RB,00-0032187,0.487254578304,True,True,00-0033897,0.0353610202035,0.1
1,cal-logaffine-position,-1,2018,8,FLEX,00-0030431,0.446749774689,False,False,,,0.1
1,cal-logaffine-position,-1,2018,8,QB,00-0029604,1.7378772326,False,False,,,0.1
1,cal-logaffine-position,-1,2018,8,RB,00-0033897,0.492587290793,False,False,,,0.1
1,cal-logaffine-position,-1,2018,9,FLEX,00-0032055,0.419628824181,False,False,,,0.1
1,cal-logaffine-position,-1,2018,9,QB,00-0027939,1.66399370311,False,False,,,0.1
1,cal-logaffine-position,-1,2018,9,RB,00-0032780,0.475547535433,False,False,,,0.1
1,cal-logaffine-position,-1,2018,10,FLEX,00-0031408,0.394225073549,False,False,,,0.1
1,cal-logaffine-position,-1,2018,10,QB,00-0027973,1.67446860276,False,False,,,0.1
1,cal-logaffine-position,-1,2018,10,RB,00-0025394,0.490529321543,False,False,,,0.1
1,cal-logaffine-position,-1,2018,11,FLEX,00-0031235,0.467111872601,False,False,,,0.1
1,cal-logaffine-position,-1,2018,11,QB,00-0032950,1.78065151881,False,False,,,0.1
1,cal-logaffine-position,-1,2018,11,RB,00-0034844,0.524089463666,False,False,,,0.1
1,cal-logaffine-position,-1,2018,12,FLEX,00-0031408,0.473999394692,False,False,,,0.1
1,cal-logaffine-position,-1,2018,12,QB,00-0029668,1.59478214846,False,False,,,0.1
1,cal-logaffine-position,-1,2018,12,RB,00-0033856,0.602063680454,False,False,,,0.1
1,cal-logaffine-position,-1,2018,13,FLEX,00-0032211,0.40823824191,False,False,,,0.1
1,cal-logaffine-position,-1,2018,13,QB,00-0029263,1.70338974274,False,False,,,0.1
1,cal-logaffine-position,-1,2018,13,RB,00-0033280,0.683155107169,False,False,,,0.1
1,cal-logaffine-position,-1,2018,14,FLEX,00-0030279,0.402158329583,False,False,,,0.1
1,cal-logaffine-position,-1,2018,14,QB,00-0023459,1.66656677681,False,False,,,0.1
1,cal-logaffine-position,-1,2018,14,RB,00-0034844,0.48726369464,False,False,,,0.1
1,cal-logaffine-position,-1,2018,15,FLEX,00-0032211,0.409722283347,False,False,,,0.1
1,cal-logaffine-position,-1,2018,15,QB,00-0029668,1.5611609647,False,False,,,0.1
1,cal-logaffine-position,-1,2018,15,RB,00-0034109,0.49672827171,True,True,00-0031577,0.0174857832512,0.1
1,cal-logaffine-position,-1,2018,16,FLEX,00-0031544,0.434503826,False,False,,,0.1
1,cal-logaffine-position,-1,2018,16,QB,00-0033869,1.51145873358,False,False,,,0.1
1,cal-logaffine-position,-1,2018,16,RB,00-0033045,0.632766218742,False,False,,,0.1
1,cal-logaffine-position,-1,2018,17,FLEX,00-0030431,0.521372637179,False,False,,,0.1
1,cal-logaffine-position,-1,2018,17,QB,00-0031503,1.45498039434,False,False,,,0.1
1,cal-logaffine-position,-1,2018,17,RB,00-0033594,0.477615595582,False,False,,,0.1
1,shipped,-1,2018,1,FLEX,00-0027656,0.616196740596,False,False,,,0.1
1,shipped,-1,2018,1,QB,00-0026498,2.01770992386,False,False,,,0.1
1,shipped,-1,2018,1,RB,00-0033906,0.938110393451,False,False,,,0.1
1,shipped,-1,2018,2,FLEX,00-0032765,0.604359430072,False,False,,,0.1
1,shipped,-1,2018,2,QB,00-0020531,2.62144546473,False,False,,,0.1
1,shipped,-1,2018,2,RB,00-0032144,0.883631222259,False,False,,,0.1
1,shipped,-1,2018,3,FLEX,00-0030506,0.683721944916,False,False,,,0.1
1,shipped,-1,2018,3,QB,00-0033873,2.52829347844,False,False,,,0.1
1,shipped,-1,2018,3,RB,00-0032144,0.998872948957,False,False,,,0.1
1,shipped,-1,2018,4,FLEX,00-0030506,0.581085927894,False,False,,,0.1
1,shipped,-1,2018,4,QB,00-0022942,2.48186946417,False,False,,,0.1
1,shipped,-1,2018,4,RB,00-0033045,0.822984851941,False,False,,,0.1
1,shipped,-1,2018,5,FLEX,00-0027793,0.763100617874,False,False,,,0.1
1,shipped,-1,2018,5,QB,00-0026498,2.03943848484,False,False,,,0.1
1,shipped,-1,2018,5,RB,00-0028087,0.502369968136,False,False,,,0.1
1,shipped,-1,2018,6,FLEX,00-0031381,0.836373228751,False,False,,,0.1
1,shipped,-1,2018,6,QB,00-0026143,2.39961043438,False,False,,,0.1
1,shipped,-1,2018,6,RB,00-0032058,0.550513238221,False,False,,,0.1
1,shipped,-1,2018,7,FLEX,00-0030035,0.518647768921,False,False,,,0.1
1,shipped,-1,2018,7,QB,00-0026143,2.42656737733,False,False,,,0.1
1,shipped,-1,2018,7,RB,00-0032187,0.618518390575,True,True,00-0033897,0.0633066673162,0.1
1,shipped,-1,2018,8,FLEX,00-0030710,0.558421236527,False,False,,,0.1
1,shipped,-1,2018,8,QB,00-0029604,2.43160617655,False,False,,,0.1
1,shipped,-1,2018,8,RB,00-0033897,0.627580589326,False,False,,,0.1
1,shipped,-1,2018,9,FLEX,00-0032055,0.514341206381,False,False,,,0.1
1,shipped,-1,2018,9,QB,00-0027939,2.28438228316,False,False,,,0.1
1,shipped,-1,2018,9,RB,00-0032780,0.598741011785,False,False,,,0.1
1,shipped,-1,2018,10,FLEX,00-0033879,0.589113503771,False,False,,,0.1
1,shipped,-1,2018,10,QB,00-0027973,2.30508430172,False,False,,,0.1
1,shipped,-1,2018,10,RB,00-0025394,0.624079429288,False,False,,,0.1
1,shipped,-1,2018,11,FLEX,00-0031235,0.592457853114,False,False,,,0.1
1,shipped,-1,2018,11,QB,00-0032950,2.51810846821,False,False,,,0.1
1,shipped,-1,2018,11,RB,00-0034844,0.681780697886,False,False,,,0.1
1,shipped,-1,2018,12,FLEX,00-0031408,0.60400716848,False,False,,,0.1
1,shipped,-1,2018,12,QB,00-0029668,2.14903737983,False,False,,,0.1
1,shipped,-1,2018,12,RB,00-0033856,0.820610804039,False,False,,,0.1
1,shipped,-1,2018,13,FLEX,00-0032211,0.496006421848,False,False,,,0.1
1,shipped,-1,2018,13,QB,00-0029263,2.36253652371,False,False,,,0.1
1,shipped,-1,2018,13,RB,00-0033280,0.971554656739,False,False,,,0.1
1,shipped,-1,2018,14,FLEX,00-0030279,0.486286236862,False,False,,,0.1
1,shipped,-1,2018,14,QB,00-0023459,2.28946229612,False,False,,,0.1
1,shipped,-1,2018,14,RB,00-0034844,0.618533854174,False,False,,,0.1
1,shipped,-1,2018,15,FLEX,00-0030061,0.500200075836,False,False,,,0.1
1,shipped,-1,2018,15,QB,00-0029668,2.08420557544,False,False,,,0.1
1,shipped,-1,2018,15,RB,00-0034109,0.634640415916,True,True,00-0031577,0.0301430171123,0.1
1,shipped,-1,2018,16,FLEX,00-0031544,0.538524311585,False,False,,,0.1
1,shipped,-1,2018,16,QB,00-0033869,1.9894809536,False,False,,,0.1
1,shipped,-1,2018,16,RB,00-0033045,0.877004203836,False,False,,,0.1
1,shipped,-1,2018,17,FLEX,00-0030431,0.684871514073,False,False,,,0.1
1,shipped,-1,2018,17,QB,00-0031503,1.88348654466,False,False,,,0.1
1,shipped,-1,2018,17,RB,00-0033594,0.602222922217,False,False,,,0.1
1,cal-level-pooled,-1,2019,1,FLEX,00-0033879,0.467672497959,False,False,,,0.1
1,cal-level-pooled,-1,2019,1,QB,00-0029604,2.05525467988,False,False,,,0.1
1,cal-level-pooled,-1,2019,1,RB,00-0033856,0.701060099969,False,False,,,0.1
1,cal-level-pooled,-1,2019,2,FLEX,00-0031325,0.565661759656,False,False,,,0.1
1,cal-level-pooled,-1,2019,2,QB,00-0032950,2.40690245877,False,False,,,0.1
1,cal-level-pooled,-1,2019,2,RB,00-0033280,1.06396033971,True,True,00-0033906,0.0391497147386,0.1
1,cal-level-pooled,-1,2019,3,FLEX,00-0031544,0.696404817939,False,False,,,0.1
1,cal-level-pooled,-1,2019,3,QB,00-0033077,2.80739378793,False,False,,,0.1
1,cal-level-pooled,-1,2019,3,RB,00-0033045,0.953952287965,False,False,,,0.1
1,cal-level-pooled,-1,2019,4,FLEX,00-0030279,0.654153413856,False,False,,,0.1
1,cal-level-pooled,-1,2019,4,QB,00-0022942,2.27186967046,False,False,,,0.1
1,cal-level-pooled,-1,2019,4,RB,00-0032144,1.23735167345,False,False,,,0.1
1,cal-level-pooled,-1,2019,5,FLEX,00-0030564,0.639330467549,False,False,,,0.1
1,cal-level-pooled,-1,2019,5,QB,00-0033537,2.39984283333,False,False,,,0.1
1,cal-level-pooled,-1,2019,5,RB,00-0032764,0.818505548428,False,False,,,0.1
1,cal-level-pooled,-1,2019,6,FLEX,00-0030279,0.51874473657,False,False,,,0.1
1,cal-level-pooled,-1,2019,6,QB,00-0034796,1.84223040313,False,False,,,0.1
1,cal-level-pooled,-1,2019,6,RB,00-0033293,1.08535085392,False,False,,,0.1
1,cal-level-pooled,-1,2019,7,FLEX,00-0029608,0.577840623189,False,False,,,0.1
1,cal-level-pooled,-1,2019,7,QB,00-0033106,2.25591495364,False,False,,,0.1
1,cal-level-pooled,-1,2019,7,RB,00-0032764,0.662643677832,False,False,,,0.1
1,cal-level-pooled,-1,2019,8,FLEX,00-0031588,0.609396390502,True,False,00-0031325,0.104556032431,0.1
1,cal-level-pooled,-1,2019,8,QB,00-0029604,1.97363637251,True,True,00-0023459,0.0337569690874,0.1
1,cal-level-pooled,-1,2019,8,RB,00-0033553,0.970172410478,False,False,,,0.1
1,cal-level-pooled,-1,2019,9,FLEX,00-0031387,0.540740744648,False,False,,,0.1
1,cal-level-pooled,-1,2019,9,QB,00-0022942,1.62536764736,False,False,,,0.1
1,cal-level-pooled,-1,2019,9,RB,00-0033893,0.90911608115,False,False,,,0.1
1,cal-level-pooled,-1,2019,10,FLEX,00-0033921,0.577573395242,False,False,,,0.1
1,cal-level-pooled,-1,2019,10,QB,00-0020531,2.60355153865,False,False,,,0.1
1,cal-level-pooled,-1,2019,10,RB,00-0032764,0.865875581833,False,False,,,0.1
1,cal-level-pooled,-1,2019,11,FLEX,00-0033282,0.494304892037,False,False,,,0.1
1,cal-level-pooled,-1,2019,11,QB,00-0034577,1.84812670084,False,False,,,0.1
1,cal-level-pooled,-1,2019,11,RB,00-0033699,0.728030266647,False,False,,,0.1
1,cal-level-pooled,-1,2019,12,FLEX,00-0029293,0.567996567148,False,False,,,0.1
1,cal-level-pooled,-1,2019,12,QB,00-0034855,1.75337252196,False,False,,,0.1
1,cal-level-pooled,-1,2019,12,RB,00-0032764,0.739405715641,False,False,,,0.1
1,cal-level-pooled,-1,2019,13,FLEX,00-0034777,0.487708577591,False,False,,,0.1
1,cal-level-pooled,-1,2019,13,QB,00-0032950,2.0002936645,False,False,,,0.1
1,cal-level-pooled,-1,2019,13,RB,00-0034844,0.62681153871,False,False,,,0.1
1,cal-level-pooled,-1,2019,14,FLEX,00-0031381,0.637006031615,False,False,,,0.1
1,cal-level-pooled,-1,2019,14,QB,00-0032950,1.9453421657,False,False,,,0.1
1,cal-level-pooled,-1,2019,14,RB,00-0033923,0.709755555845,False,False,,,0.1
1,cal-level-pooled,-1,2019,15,FLEX,00-0027685,0.502640097064,False,False,,,0.1
1,cal-level-pooled,-1,2019,15,QB,00-0032950,1.79209299235,False,False,,,0.1
1,cal-level-pooled,-1,2019,15,RB,00-0033594,0.81271205905,False,False,,,0.1
1,cal-level-pooled,-1,2019,16,FLEX,00-0030035,0.536874029102,False,False,,,0.1
1,cal-level-pooled,-1,2019,16,QB,00-0022942,1.61674595128,False,False,,,0.1
1,cal-level-pooled,-1,2019,16,RB,00-0033951,0.740077172235,False,False,,,0.1
1,cal-level-pooled,-1,2019,17,FLEX,00-0027061,0.502499143983,False,False,,,0.1
1,cal-level-pooled,-1,2019,17,QB,00-0034577,1.7133624011,False,False,,,0.1
1,cal-level-pooled,-1,2019,17,RB,00-0034791,0.578710834445,False,False,,,0.1
1,cal-level-position,-1,2019,1,FLEX,00-0030035,0.484670134202,False,False,,,0.1
1,cal-level-position,-1,2019,1,QB,00-0029604,1.98851758523,False,False,,,0.1
1,cal-level-position,-1,2019,1,RB,00-0033856,0.727803592717,False,False,,,0.1
1,cal-level-position,-1,2019,2,FLEX,00-0031325,0.605984662125,False,False,,,0.1
1,cal-level-position,-1,2019,2,QB,00-0032950,2.32874685169,False,False,,,0.1
1,cal-level-position,-1,2019,2,RB,00-0033280,1.10454746717,True,True,00-0033906,0.0406431674571,0.1
1,cal-level-position,-1,2019,3,FLEX,00-0031544,0.746047670887,False,False,,,0.1
1,cal-level-position,-1,2019,3,QB,00-0033077,2.71623364764,False,False,,,0.1
1,cal-level-position,-1,2019,3,RB,00-0033045,0.990342914241,False,False,,,0.1
1,cal-level-position,-1,2019,4,FLEX,00-0030564,0.691375875862,False,False,,,0.1
1,cal-level-position,-1,2019,4,QB,00-0022942,2.19809877349,False,False,,,0.1
1,cal-level-position,-1,2019,4,RB,00-0032144,1.28455319798,False,False,,,0.1
1,cal-level-position,-1,2019,5,FLEX,00-0030564,0.684904805302,False,False,,,0.1
1,cal-level-position,-1,2019,5,QB,00-0033537,2.32191646251,False,False,,,0.1
1,cal-level-position,-1,2019,5,RB,00-0032764,0.849729258349,False,False,,,0.1
1,cal-level-position,-1,2019,6,FLEX,00-0030279,0.555723183605,False,False,,,0.1
1,cal-level-position,-1,2019,6,QB,00-0034796,1.78241051512,False,False,,,0.1
1,cal-level-position,-1,2019,6,RB,00-0033293,1.12675396999,False,False,,,0.1
1,cal-level-position,-1,2019,7,FLEX,00-0029608,0.619031689571,False,False,,,0.1
1,cal-level-position,-1,2019,7,QB,00-0033106,2.18266212942,False,False,,,0.1
1,cal-level-position,-1,2019,7,RB,00-0032764,0.687921690935,False,False,,,0.1
1,cal-level-position,-1,2019,8,FLEX,00-0031588,0.65283689324,True,False,00-0031325,0.112009254478,0.1
1,cal-level-position,-1,2019,8,QB,00-0029604,1.90954954245,True,True,00-0023459,0.0326608314344,0.1
1,cal-level-position,-1,2019,8,RB,00-0033553,1.00718178931,False,False,,,0.1
1,cal-level-position,-1,2019,9,FLEX,00-0032160,0.494051674797,False,False,,,0.1
1,cal-level-position,-1,2019,9,QB,00-0022942,1.57258960696,False,False,,,0.1
1,cal-level-position,-1,2019,9,RB,00-0033893,0.943796330853,False,False,,,0.1
1,cal-level-position,-1,2019,10,FLEX,00-0033921,0.618745412419,False,False,,,0.1
1,cal-level-position,-1,2019,10,QB,00-0020531,2.51901045128,False,False,,,0.1
1,cal-level-position,-1,2019,10,RB,00-0032764,0.898906326764,False,False,,,0.1
1,cal-level-position,-1,2019,11,FLEX,00-0033282,0.529541157546,False,False,,,0.1
1,cal-level-position,-1,2019,11,QB,00-0034577,1.78811535151,False,False,,,0.1
1,cal-level-position,-1,2019,11,RB,00-0033699,0.755802596233,False,False,,,0.1
1,cal-level-position,-1,2019,12,FLEX,00-0029293,0.608485905147,False,False,,,0.1
1,cal-level-position,-1,2019,12,QB,00-0034855,1.69643797798,False,False,,,0.1
1,cal-level-position,-1,2019,12,RB,00-0032764,0.767611986965,False,False,,,0.1
1,cal-level-position,-1,2019,13,FLEX,00-0034777,0.522474628278,False,False,,,0.1
1,cal-level-position,-1,2019,13,QB,00-0032950,1.93534123358,False,False,,,0.1
1,cal-level-position,-1,2019,13,RB,00-0034844,0.650722655375,False,False,,,0.1
1,cal-level-position,-1,2019,14,FLEX,00-0031381,0.68241467317,False,False,,,0.1
1,cal-level-position,-1,2019,14,QB,00-0032950,1.8821740895,False,False,,,0.1
1,cal-level-position,-1,2019,14,RB,00-0033923,0.736830756047,False,False,,,0.1
1,cal-level-position,-1,2019,15,FLEX,00-0027685,0.538470533301,False,False,,,0.1
1,cal-level-position,-1,2019,15,QB,00-0032950,1.73390113864,False,False,,,0.1
1,cal-level-position,-1,2019,15,RB,00-0033594,0.843714763466,False,False,,,0.1
1,cal-level-position,-1,2019,16,FLEX,00-0030035,0.575144813266,False,False,,,0.1
1,cal-level-position,-1,2019,16,QB,00-0022942,1.56424786983,False,False,,,0.1
1,cal-level-position,-1,2019,16,RB,00-0033951,0.76830905776,False,False,,,0.1
1,cal-level-position,-1,2019,17,FLEX,00-0033282,0.520207252542,False,False,,,0.1
1,cal-level-position,-1,2019,17,QB,00-0034577,1.65772704366,False,False,,,0.1
1,cal-level-position,-1,2019,17,RB,00-0034791,0.60078704304,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,1,FLEX,00-0033879,0.466394768578,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,1,QB,00-0029604,1.56312462131,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,1,RB,00-0033856,0.649210225823,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,2,FLEX,00-0031325,0.544811683562,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,2,QB,00-0032950,1.7784058692,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,2,RB,00-0033280,0.912837082481,True,True,00-0033906,0.0276798811497,0.1
1,cal-logaffine-pooled,-1,2019,3,FLEX,00-0031544,0.645686201682,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,3,QB,00-0033077,2.0166945462,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,3,RB,00-0033045,0.834969460952,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,4,FLEX,00-0030279,0.613500475592,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,4,QB,00-0022942,1.69646798928,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,4,RB,00-0032144,1.03266427845,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,5,FLEX,00-0030564,0.602119593506,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,5,QB,00-0033537,1.77414332418,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,5,RB,00-0032764,0.736781930818,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,6,FLEX,00-0030279,0.50760553809,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,6,QB,00-0034796,1.4294550559,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,6,RB,00-0033293,0.927802668069,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,7,FLEX,00-0029608,0.554375806586,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,7,QB,00-0033106,1.68672865204,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,7,RB,00-0032764,0.619997898611,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,8,FLEX,00-0031588,0.578987570294,True,True,00-0031325,0.0821888657282,0.1
1,cal-logaffine-pooled,-1,2019,8,QB,00-0029604,1.51222500099,True,True,00-0023459,0.0197932470936,0.1
1,cal-logaffine-pooled,-1,2019,8,RB,00-0033553,0.846549884143,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,9,FLEX,00-0031387,0.52512229579,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,9,QB,00-0022942,1.29042986718,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,9,RB,00-0033893,0.802768371386,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,10,FLEX,00-0033921,0.554166349679,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,10,QB,00-0020531,1.89624887216,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,10,RB,00-0032764,0.771436775717,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,11,FLEX,00-0033282,0.487982172456,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,11,QB,00-0034577,1.43319166022,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,11,RB,00-0033699,0.669543295348,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,12,FLEX,00-0029293,0.546648116484,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,12,QB,00-0034855,1.37287400708,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,12,RB,00-0032764,0.678077799665,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,13,FLEX,00-0034777,0.482655677434,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,13,QB,00-0032950,1.52889091659,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,13,RB,00-0034844,0.592470057446,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,14,FLEX,00-0031381,0.600330562533,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,14,QB,00-0032950,1.49449055128,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,14,RB,00-0033923,0.655781200563,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,15,FLEX,00-0027685,0.494694253946,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,15,QB,00-0032950,1.39759262879,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,15,RB,00-0033594,0.732518710129,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,16,FLEX,00-0030035,0.522052590018,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,16,QB,00-0022942,1.28483506209,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,16,RB,00-0033951,0.678580809882,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,17,FLEX,00-0027061,0.494580919042,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,17,QB,00-0034577,1.34722687097,False,False,,,0.1
1,cal-logaffine-pooled,-1,2019,17,RB,00-0034791,0.555057767199,False,False,,,0.1
1,cal-logaffine-position,-1,2019,1,FLEX,00-0030035,0.405237559572,False,False,,,0.1
1,cal-logaffine-position,-1,2019,1,QB,00-0029604,1.61565225466,False,False,,,0.1
1,cal-logaffine-position,-1,2019,1,RB,00-0033856,0.573130218856,False,False,,,0.1
1,cal-logaffine-position,-1,2019,2,FLEX,00-0031325,0.479202809115,False,False,,,0.1
1,cal-logaffine-position,-1,2019,2,QB,00-0032950,1.79602946021,False,False,,,0.1
1,cal-logaffine-position,-1,2019,2,RB,00-0033280,0.782026488589,True,True,00-0033906,0.021697756595,0.1
1,cal-logaffine-position,-1,2019,3,FLEX,00-0031544,0.560135206088,False,False,,,0.1
1,cal-logaffine-position,-1,2019,3,QB,00-0033077,1.99116682416,False,False,,,0.1
1,cal-logaffine-position,-1,2019,3,RB,00-0033045,0.720958587856,False,False,,,0.1
1,cal-logaffine-position,-1,2019,4,FLEX,00-0030564,0.529038408651,False,False,,,0.1
1,cal-logaffine-position,-1,2019,4,QB,00-0022942,1.72786615888,False,False,,,0.1
1,cal-logaffine-position,-1,2019,4,RB,00-0032144,0.875120973574,False,False,,,0.1
1,cal-logaffine-position,-1,2019,5,FLEX,00-0030564,0.525317865253,False,False,,,0.1
1,cal-logaffine-position,-1,2019,5,QB,00-0033537,1.7924976225,False,False,,,0.1
1,cal-logaffine-position,-1,2019,5,RB,00-0032764,0.643228693107,False,False,,,0.1
1,cal-logaffine-position,-1,2019,6,FLEX,00-0030279,0.449053784356,False,False,,,0.1
1,cal-logaffine-position,-1,2019,6,QB,00-0034796,1.50142125774,False,False,,,0.1
1,cal-logaffine-position,-1,2019,6,RB,00-0033293,0.793709541606,False,False,,,0.1
1,cal-logaffine-position,-1,2019,7,FLEX,00-0029608,0.486925347405,False,False,,,0.1
1,cal-logaffine-position,-1,2019,7,QB,00-0033106,1.71972523102,False,False,,,0.1
1,cal-logaffine-position,-1,2019,7,RB,00-0032764,0.549565904532,False,False,,,0.1
1,cal-logaffine-position,-1,2019,8,FLEX,00-0031588,0.506748760702,True,True,00-0031325,0.0564922649568,0.1
1,cal-logaffine-position,-1,2019,8,QB,00-0029604,1.57236999472,True,True,00-0023459,0.0159423855857,0.1
1,cal-logaffine-position,-1,2019,8,RB,00-0033553,0.730071274173,False,False,,,0.1
1,cal-logaffine-position,-1,2019,9,FLEX,00-0032160,0.411110349403,False,False,,,0.1
1,cal-logaffine-position,-1,2019,9,QB,00-0022942,1.38055294866,False,False,,,0.1
1,cal-logaffine-position,-1,2019,9,RB,00-0033893,0.695560306116,False,False,,,0.1
1,cal-logaffine-position,-1,2019,10,FLEX,00-0032765,0.500283013028,False,False,,,0.1
1,cal-logaffine-position,-1,2019,10,QB,00-0020531,1.89308347296,False,False,,,0.1
1,cal-logaffine-position,-1,2019,10,RB,00-0032764,0.670761532306,False,False,,,0.1
1,cal-logaffine-position,-1,2019,11,FLEX,00-0033282,0.433080735908,False,False,,,0.1
1,cal-logaffine-position,-1,2019,11,QB,00-0034577,1.50463982659,False,False,,,0.1
1,cal-logaffine-position,-1,2019,11,RB,00-0033699,0.589476703348,False,False,,,0.1
1,cal-logaffine-position,-1,2019,12,FLEX,00-0029293,0.48068648412,False,False,,,0.1
1,cal-logaffine-position,-1,2019,12,QB,00-0034855,1.4524968932,False,False,,,0.1
1,cal-logaffine-position,-1,2019,12,RB,00-0032764,0.596324799159,False,False,,,0.1
1,cal-logaffine-position,-1,2019,13,FLEX,00-0034777,0.428736131718,False,False,,,0.1
1,cal-logaffine-position,-1,2019,13,QB,00-0032950,1.58657019904,False,False,,,0.1
1,cal-logaffine-position,-1,2019,13,RB,00-0034844,0.527270742447,False,False,,,0.1
1,cal-logaffine-position,-1,2019,14,FLEX,00-0031381,0.523883829255,False,False,,,0.1
1,cal-logaffine-position,-1,2019,14,QB,00-0032950,1.55722841467,False,False,,,0.1
1,cal-logaffine-position,-1,2019,14,RB,00-0033923,0.578417728039,False,False,,,0.1
